No errors
No warnings
345 ms
data source=metars
4824 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KP60 050556Z AUTO 31003KT 09/07 A3041 RMK AO1 SLP223 T00890067 10206 20089 58002,KP60,2021-08-05T05:56:00Z,44.55,-110.42,8.9,6.7,310,3,,,30.410433,1022.3,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.2,20.6,8.9,,,,,,,,,METAR,2377.0
KP53 050556Z AUTO 20007KT 21/17 A3002 RMK AO1 SLP164 T02110172 10261 20211 53001 $,KP53,2021-08-05T05:56:00Z,46.42,-86.65,21.1,17.2,200,7,,,30.02067,1016.4,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,0.1,26.1,21.1,,,,,,,,,METAR,185.0
KP28 050556Z AUTO 17003KT 24/16 A3009 RMK AO1 SLP170 T02390161 10306 20233 403170178 50003 $,KP28,2021-08-05T05:56:00Z,37.28,-98.55,23.9,16.1,170,3,,,30.088583,1017.0,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,0.3,30.6,23.3,31.7,17.8,,,,,,,METAR,469.0
KOZR 050556Z AUTO 04005KT 10SM SCT110 24/24 A3000 RMK AO2 SLPNO 60000 T02430241 10275 20243 403010223 53001,KOZR,2021-08-05T05:56:00Z,31.28,-85.72,24.3,24.1,40,5,,10.0,30.0,,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,0.1,27.5,24.3,30.1,22.3,,,,,,,SPECI,90.0
KOYM 050556Z AUTO 00000KT 10SM BKN100 BKN120 16/14 A3020 RMK AO2,KOYM,2021-08-05T05:56:00Z,41.42,-78.5,16.0,14.0,0,0,,10.0,30.200787,,,TRUE,TRUE,,,,,,,BKN,10000,BKN,12000,,,,,VFR,,,,,,,,,,,,METAR,582.0
KOWB 050556Z AUTO 31005KT 10SM CLR 18/15 A3011 RMK AO2 SLP193 T01780150 10272 20178 402890156 50005,KOWB,2021-08-05T05:56:00Z,37.72,-87.17,17.8,15.0,310,5,,10.0,30.109253,1019.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.5,27.2,17.8,28.9,15.6,,,,,,,SPECI,121.0
KOTH 050556Z AUTO 27005KT 1 3/4SM BR OVC004 13/13 A3001 RMK AO2 CIG 002V006 SLP161 P0001 60001 T01330128 10150 20128 50006,KOTH,2021-08-05T05:56:00Z,43.42,-124.25,13.3,12.8,270,5,,1.75,30.008858,1016.1,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,0.6,15.0,12.8,,,0.01,,,,,,SPECI,3.0
KOTG 050556Z AUTO 18007KT 10SM FEW055 21/16 A3000 RMK AO2 SLP152 60000 T02060161 10239 20200 58013,KOTG,2021-08-05T05:56:00Z,43.65,-95.57,20.6,16.1,180,7,,10.0,30.0,1015.2,,TRUE,TRUE,,,,,,,FEW,5500,,,,,,,VFR,-1.3,23.9,20.0,,,,,0.005,,,,METAR,478.0
KOLU 050556Z AUTO VRB03KT 10SM FEW060 OVC120 22/20 A2999 RMK AO2 SLP145 T02220200 10267 20222 402940161 50000,KOLU,2021-08-05T05:56:00Z,41.45,-97.33,22.2,20.0,0,3,,10.0,29.991142,1014.5,,TRUE,TRUE,,,,,,,FEW,6000,OVC,12000,,,,,VFR,0.0,26.7,22.2,29.4,16.1,,,,,,,METAR,438.0
KOKK 050556Z AUTO 00000KT 10SM CLR 14/ A3014 RMK AO2 SLP204 T0144 10250 20133 58001,KOKK,2021-08-05T05:56:00Z,40.53,-86.07,14.4,,0,0,,10.0,30.138779,1020.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.1,25.0,13.3,,,,,,,,,METAR,251.0
KOFK 050556Z AUTO 19008KT 10SM CLR 22/18 A2998 RMK AO2 SLP140 60000 T02170178 10267 20217 402890161 50001,KOFK,2021-08-05T05:56:00Z,41.98,-97.43,21.7,17.8,190,8,,10.0,29.97933,1014.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,26.7,21.7,28.9,16.1,,,0.005,,,,METAR,476.0
KOFF 050556Z 13003KT 10SM SKC 22/17 A3002 RMK AO2A SLP163 T02210168 10262 20214 402830161 58002 PWINO PNO FZRANO TSNO VISNO RWY12 CHINO RWY12 $,KOFF,2021-08-05T05:56:00Z,41.12,-95.92,22.1,16.8,130,3,,10.0,30.02067,1016.3,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,SKC,,,,,,,,VFR,-0.2,26.2,21.4,28.3,16.1,,,,,,,METAR,308.0
KOCH 050556Z AUTO 08003KT 10SM CLR 22/19 A3007 RMK AO2 SLP185 T02170194 10300 20211 403220211 52006,KOCH,2021-08-05T05:56:00Z,31.57,-94.72,21.7,19.4,80,3,,10.0,30.070866,1018.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.6,30.0,21.1,32.2,21.1,,,,,,,METAR,105.0
KOAJ 050556Z AUTO 36004KT 10SM BKN010 OVC015 21/20 A3006 RMK AO2 CIG 006V014 SLP180 60001 T02060200 10217 20206 52003,KOAJ,2021-08-05T05:56:00Z,34.82,-77.62,20.6,20.0,360,4,,10.0,30.059055,1018.0,,TRUE,TRUE,,,,,,,BKN,1000,OVC,1500,,,,,MVFR,0.3,21.7,20.6,,,,,0.01,,,,METAR,26.0
KNYG 050556Z AUTO 29008KT 10SM CLR 18/16 A3011 RMK AO2 SLP197 6//// T01830161 10250 20183 56003 PNO,KNYG,2021-08-05T05:56:00Z,38.5,-77.3,18.3,16.1,290,8,,10.0,30.109253,1019.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,25.0,18.3,,,,,,,,,SPECI,2.0
KNXP 050556Z AUTO 29011KT 10SM CLR 36/06 A2993 RMK AO2 SLP088 T03610056 10444 20361 51019,KNXP,2021-08-05T05:56:00Z,34.28,-116.13,36.1,5.6,290,11,,10.0,29.929134,1008.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.9,44.4,36.1,,,,,,,,,METAR,610.0
KNUW 050556Z 00000KT 10SM FEW010 FEW250 16/13 A2996 RMK AO2 SLP145 T01560128 10183 20150 58002,KNUW,2021-08-05T05:56:00Z,48.35,-122.65,15.6,12.8,0,0,,10.0,29.958662,1014.5,,,TRUE,,,,,,,FEW,1000,FEW,25000,,,,,VFR,-0.2,18.3,15.0,,,,,,,,,SPECI,14.0
KNUC 050556Z AUTO 27012KT 9SM OVC007 17/16 A2992 RMK AO2 SLP129 T01720161 10206 20172 51010 $,KNUC,2021-08-05T05:56:00Z,33.02,-118.57,17.2,16.1,270,12,,9.0,29.920275,1012.9,,TRUE,TRUE,TRUE,,,,,,OVC,700,,,,,,,IFR,1.0,20.6,17.2,,,,,,,,,METAR,52.0
KNTU 050556Z 01009KT 10SM OVC012 23/19 A3002 RMK AO2 SLP167 T02280194 10233 20228 58004,KNTU,2021-08-05T05:56:00Z,36.82,-76.02,22.8,19.4,10,9,,10.0,30.02067,1016.7,,,TRUE,,,,,,,OVC,1200,,,,,,,MVFR,-0.4,23.3,22.8,,,,,,,,,METAR,6.0
KNSE 050556Z AUTO 00000KT 10SM BKN034 OVC110 23/22 A3000 RMK AO2 SLP142 T02330222 10239 20222 403060222 57001 $,KNSE,2021-08-05T05:56:00Z,30.73,-87.02,23.3,22.2,0,0,,10.0,30.0,1014.2,,TRUE,TRUE,TRUE,,,,,,BKN,3400,OVC,11000,,,,,VFR,-0.1,23.9,22.2,30.6,22.2,,,,,,,METAR,56.0
KNRS 050556Z 30003KT 6SM BR OVC008 20/20 A2991 RMK AO2 SLP126 T02000200 10228 20200 51009 $,KNRS,2021-08-05T05:56:00Z,32.57,-117.12,20.0,20.0,300,3,,6.0,29.911417,1012.6,,,TRUE,TRUE,,,,,BR,OVC,800,,,,,,,IFR,0.9,22.8,20.0,,,,,,,,,SPECI,15.0
KNQI 050556Z AUTO 13005KT 10SM CLR 27/24 A2999 RMK AO2 SLP150 T02670239 10311 20261 403560244 50005 PWINO $,KNQI,2021-08-05T05:56:00Z,27.5,-97.82,26.7,23.9,130,5,,10.0,29.991142,1015.0,,TRUE,TRUE,TRUE,,,,TRUE,,CLR,,,,,,,,VFR,0.5,31.1,26.1,35.6,24.4,,,,,,,SPECI,15.0
KNPA 050556Z AUTO 35003KT 9SM CLR 23/22 A2998 RMK AO2 SLP152 T02330222 10250 20233 402940233 50002 $,KNPA,2021-08-05T05:56:00Z,30.35,-87.32,23.3,22.2,350,3,,9.0,29.97933,1015.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.2,25.0,23.3,29.4,23.3,,,,,,,METAR,6.0
KNOG 050556Z AUTO 07003KT 10SM CLR 26/26 A3001 RMK AO2 SLP141 6//// T02610256 10322 20256 403390244 51008 PNO $,KNOG,2021-08-05T05:56:00Z,27.9,-98.05,26.1,25.6,70,3,,10.0,30.008858,1014.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.8,32.2,25.6,33.9,24.4,,,,,,,SPECI,72.0
KNMM 050556Z AUTO 33003KT 10SM CLR 21/19 A3003 RMK AO2 SLP177 T02060189 10278 20200 403060183 58000,KNMM,2021-08-05T05:56:00Z,32.53,-88.53,20.6,18.9,330,3,,10.0,30.029528,1017.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.0,27.8,20.0,30.6,18.3,,,,,,,SPECI,94.0
KNLC 050556Z 31012KT 10SM CLR 29/06 A2986 RMK AO2 SLP110 RH/23 T02890061 10406 20289 51015,KNLC,2021-08-05T05:56:00Z,36.32,-119.95,28.9,6.1,310,12,,10.0,29.861221,1011.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,1.5,40.6,28.9,,,,,,,,,SPECI,69.0
KNJK 050556Z 26010KT 10SM CLR 38/12 A2969 RMK AO2 SLP070 T03830117 10489 20378 51019 $,KNJK,2021-08-05T05:56:00Z,32.82,-115.67,38.3,11.7,260,10,,10.0,29.68996,1007.0,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,1.9,48.9,37.8,,,,,,,,,SPECI,-15.0
KNID 050556Z 00000KT 10SM CLR 32/03 A2989 RMK AO2 SLP093 T03220033 10444 20322 51013 $,KNID,2021-08-05T05:56:00Z,35.68,-117.68,32.2,3.3,0,0,,10.0,29.890747,1009.3,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,1.3,44.4,32.2,,,,,,,,,SPECI,682.0
KNGP 050556Z AUTO 14007KT 10SM FEW016 29/27 A2998 RMK AO2 SLP152 T02940267 10306 20289 403440267 50004,KNGP,2021-08-05T05:56:00Z,27.68,-97.28,29.4,26.7,140,7,,10.0,29.97933,1015.2,,TRUE,TRUE,,,,,,,FEW,1600,,,,,,,VFR,0.4,30.6,28.9,34.4,26.7,,,,,,,METAR,5.0
KNBT 050556Z AUTO 36006KT 10SM BKN017 BKN026 OVC032 24/22 A3003 RMK AO2 SLP172 T02390217 10250 20239 53002,KNBT,2021-08-05T05:56:00Z,35.02,-76.47,23.9,21.7,360,6,,10.0,30.029528,1017.2,,TRUE,TRUE,,,,,,,BKN,1700,BKN,2600,OVC,3200,,,MVFR,0.2,25.0,23.9,,,,,,,,,METAR,5.0
KNBC 050556Z AUTO 04004KT CLR 23/21 A3005 RMK AO2 SLP178 T02280211 10250 20222 58000,KNBC,2021-08-05T05:56:00Z,32.47,-80.72,22.8,21.1,40,4,,,30.050198,1017.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,,0.0,25.0,22.2,,,,,,,,,SPECI,9.0
KMYR 050556Z AUTO 36006KT 10SM CLR 22/21 A3006 RMK AO2 SLP178 T02170211 10228 20217 50000,KMYR,2021-08-05T05:56:00Z,33.68,-78.92,21.7,21.1,360,6,,10.0,30.059055,1017.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.0,22.8,21.7,,,,,,,,,METAR,7.0
KMXF 050556Z AUTO 00000KT 10SM FEW110 23/22 A3000 RMK AO2 SLP160 T02260216 10262 20221 403120216 50001 $,KMXF,2021-08-05T05:56:00Z,32.38,-86.37,22.6,21.6,0,0,,10.0,30.0,1016.0,,TRUE,TRUE,TRUE,,,,,,FEW,11000,,,,,,,VFR,0.1,26.2,22.1,31.2,21.6,,,,,,,METAR,47.0
KMWN 050556Z 15009KT 30SM FEW/// FEW015 BKN030 BKN050 BKN080 BKN100 10/M01 RMK TPS LWR FEW035 HZ DSNT ALQDS PTCHY VLY FG NE-SE 10107 20079,KMWN,2021-08-05T05:56:00Z,44.27,-71.3,10.0,-1.0,150,9,,30.0,,,,,,,,,,,,FEW,1500,BKN,3000,BKN,5000,BKN,8000,MVFR,,10.7,7.9,,,,,,,,,SPECI,1911.0
KMUI 050556Z AUTO 00000KT 10SM CLR 15/13 A3013 RMK AO2 SLP204 T01480132 10177 20147 55002,KMUI,2021-08-05T05:56:00Z,40.43,-76.57,14.8,13.2,0,0,,10.0,30.129921,1020.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.2,17.7,14.7,,,,,,,,,METAR,146.0
KMTW 050556Z AUTO 00000KT 10SM CLR 19/17 A3009 RMK AO2 SLP186 T01890167 10244 20183 56003,KMTW,2021-08-05T05:56:00Z,44.12,-87.67,18.9,16.7,0,0,,10.0,30.088583,1018.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,24.4,18.3,,,,,,,,,METAR,197.0
KMTC 050556Z AUTO 00000KT 10SM CLR 17/17 A3011 RMK AO2 SLP198 60000 T01720170 10227 20172 55004,KMTC,2021-08-05T05:56:00Z,42.62,-82.83,17.2,17.0,0,0,,10.0,30.109253,1019.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.4,22.7,17.2,,,,,,,,,SPECI,177.0
KMSV 050556Z AUTO 33005KT 10SM BKN080 15/14 A3016 RMK AO2 SLP207 T01500139 10194 20150 58007,KMSV,2021-08-05T05:56:00Z,41.7,-74.78,15.0,13.9,330,5,,10.0,30.159449,1020.7,,TRUE,TRUE,,,,,,,BKN,8000,,,,,,,VFR,-0.7,19.4,15.0,,,,,,,,,METAR,427.0
KMRF 050556Z AUTO 29003KT 10SM CLR 19/13 A3026 RMK AO2 SLP188 T01890133 10289 20189 51014,KMRF,2021-08-05T05:56:00Z,30.37,-104.02,18.9,13.3,290,3,,10.0,30.259842,1018.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.4,28.9,18.9,,,,,,,,,METAR,1476.0
KMOB 050556Z AUTO 02005KT 10SM CLR 23/19 A3001 RMK AO2 SLP158 T02330194 10283 20233 403220233 53001,KMOB,2021-08-05T05:56:00Z,30.68,-88.25,23.3,19.4,20,5,,10.0,30.008858,1015.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,28.3,23.3,32.2,23.3,,,,,,,METAR,67.0
KMNM 050556Z AUTO 23006KT 9SM CLR 21/19 A3007 RMK AO2 SLP177 T02060194 10256 20206 402720144 50000 $,KMNM,2021-08-05T05:56:00Z,45.12,-87.63,20.6,19.4,230,6,,9.0,30.070866,1017.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.0,25.6,20.6,27.2,14.4,,,,,,,SPECI,188.0
KMML 050556Z AUTO 20008KT 10SM SCT110 20/18 A2996 RMK AO2 SLP140 60000 T02000178 10256 20194 402780150 58005,KMML,2021-08-05T05:56:00Z,44.45,-95.82,20.0,17.8,200,8,,10.0,29.958662,1014.0,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,-0.5,25.6,19.4,27.8,15.0,,,0.005,,,,METAR,358.0
KMKT 050556Z AUTO 16007KT 10SM CLR 20/16 A3000 RMK AO2 SLP155 T02000156 10239 20200 402670139 58014,KMKT,2021-08-05T05:56:00Z,44.22,-93.92,20.0,15.6,160,7,,10.0,30.0,1015.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.4,23.9,20.0,26.7,13.9,,,,,,,METAR,309.0
KMIB 050556Z AUTO 34007KT 10SM CLR 16/09 A2992 RMK AO2 SLP131 T01630085 10293 20161 403200161 52008 $,KMIB,2021-08-05T05:56:00Z,48.42,-101.35,16.3,8.5,340,7,,10.0,29.920275,1013.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.8,29.3,16.1,32.0,16.1,,,,,,,SPECI,505.0
KMHS 050556Z AUTO 06003KT 10SM CLR 15/M02 A3002 RMK AO2 SLP150 T01501017 10333 20144 51009 $,KMHS,2021-08-05T05:56:00Z,41.32,-122.32,15.0,-1.7,60,3,,10.0,30.02067,1015.0,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.9,33.3,14.4,,,,,,,,,METAR,1080.0
KMGE 050556Z AUTO 04003KT 10SM CLR 21/19 A3009 RMK AO2 SLP181 60001 T02080187 10262 20208 50003 $,KMGE,2021-08-05T05:56:00Z,33.92,-84.52,20.8,18.7,40,3,,10.0,30.088583,1018.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.3,26.2,20.8,,,,,,,,,SPECI,309.0
KMEH 050556Z AUTO 00000KT 10SM CLR 19/09 A3003 RMK AO2 SLP133 T01890094 10306 20183 50004,KMEH,2021-08-05T05:56:00Z,45.52,-118.42,18.9,9.4,0,0,,10.0,30.029528,1013.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.4,30.6,18.3,,,,,,,,,METAR,1138.0
KMDT 050556Z 00000KT 10SM CLR 18/14 A3012 RMK AO2 SLP197 T01830139 10250 20178 51001,KMDT,2021-08-05T05:56:00Z,40.2,-76.77,18.3,13.9,0,0,,10.0,30.121063,1019.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,25.0,17.8,,,,,,,,,SPECI,91.0
KMCF 050556Z AUTO 16007KT 10SM OVC170 27/22 A3000 RMK AO2 SLP162 T02660220 10271 20263 56004 FZRANO $,KMCF,2021-08-05T05:56:00Z,27.85,-82.52,26.6,22.0,160,7,,10.0,30.0,1016.2,,TRUE,TRUE,TRUE,,,TRUE,,,OVC,17000,,,,,,,VFR,-0.4,27.1,26.3,,,,,,,,,SPECI,3.0
KM19 050556Z AUTO 28004KT 10SM CLR 19/17 A3011 RMK AO2 SLP191 T01940167 10261 20194 402890178 50001,KM19,2021-08-05T05:56:00Z,35.65,-91.17,19.4,16.7,280,4,,10.0,30.109253,1019.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,26.1,19.4,28.9,17.8,,,,,,,METAR,72.0
KLZU 050556Z AUTO 05004KT 10SM FEW095 21/18 A3011 RMK AO2 SLP196 T02060183 10256 20206 50002,KLZU,2021-08-05T05:56:00Z,33.98,-83.97,20.6,18.3,50,4,,10.0,30.109253,1019.6,,TRUE,TRUE,,,,,,,FEW,9500,,,,,,,VFR,0.2,25.6,20.6,,,,,,,,,METAR,316.0
KLWS 050556Z AUTO 19004KT 9SM CLR 28/07 A2987 RMK AO2 SLP099 T02780067 10372 20278 53009,KLWS,2021-08-05T05:56:00Z,46.37,-117.02,27.8,6.7,190,4,,9.0,29.870079,1009.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.9,37.2,27.8,,,,,,,,,METAR,435.0
KLTS 050556Z AUTO 13004KT 10SM CLR 21/18 A3007 RMK AO2 SLP169 T02100184 10307 20210 403160162 50006 $,KLTS,2021-08-05T05:56:00Z,34.67,-99.27,21.0,18.4,130,4,,10.0,30.070866,1016.9,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.6,30.7,21.0,31.6,16.2,,,,,,,METAR,416.0
KLSF 050556Z AUTO 12004KT 10SM OVC110 23/20 A3001 RMK AO2 SLPNO 60000 T02340203 10263 20234 53001,KLSF,2021-08-05T05:56:00Z,32.32,-84.97,23.4,20.3,120,4,,10.0,30.008858,,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,0.1,26.3,23.4,,,,,0.005,,,,METAR,68.0
KLRF 050556Z AUTO 26003KT 10SM CLR 19/17 A3009 RMK AO2 SLP190 T01940170 10284 20193 403100172 50004 $,KLRF,2021-08-05T05:56:00Z,34.92,-92.12,19.4,17.0,260,3,,10.0,30.088583,1019.0,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.4,28.4,19.3,31.0,17.2,,,,,,,SPECI,85.0
KLRD 050556Z AUTO 07006KT 10SM CLR 26/22 A3000 RMK AO2 SLP154 T02560222 10300 20256 403560228 51015,KLRD,2021-08-05T05:56:00Z,27.55,-99.47,25.6,22.2,70,6,,10.0,30.0,1015.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.5,30.0,25.6,35.6,22.8,,,,,,,METAR,150.0
KLPC 050556Z AUTO 33005KT 10SM OVC008 14/13 A2997 RMK AO2 SLP149 T01440128 10200 20144 50006,KLPC,2021-08-05T05:56:00Z,34.67,-120.47,14.4,12.8,330,5,,10.0,29.970472,1014.9,,TRUE,TRUE,,,,,,,OVC,800,,,,,,,IFR,0.6,20.0,14.4,,,,,,,,,METAR,26.0
KLHW 050556Z AUTO 04004KT 10SM CLR 22/21 A3002 RMK AO2 SLP168 T02220210 10254 20221 58003 $,KLHW,2021-08-05T05:56:00Z,31.88,-81.57,22.2,21.0,40,4,,10.0,30.02067,1016.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.3,25.4,22.1,,,,,,,,,SPECI,14.0
KLGD 050556Z AUTO 00000KT 10SM CLR 26/12 A2995 RMK AO2 SLP117 T02560117 10361 20250 50007,KLGD,2021-08-05T05:56:00Z,45.28,-118.0,25.6,11.7,0,0,,10.0,29.949802,1011.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.7,36.1,25.0,,,,,,,,,METAR,827.0
KLFI 050556Z AUTO 05009KT 10SM SCT027 22/22 A3005 RMK AO2 SLP182 T02180218 10219 20211 55005 $,KLFI,2021-08-05T05:56:00Z,37.08,-76.33,21.8,21.8,50,9,,10.0,30.050198,1018.2,,TRUE,TRUE,TRUE,,,,,,SCT,2700,,,,,,,VFR,-0.5,21.9,21.1,,,,,,,,,SPECI,2.0
KLEW 050556Z AUTO 00000KT 10SM BKN110 17/16 A3020 RMK AO2 SLP233 60000 T01720161 10194 20172 58005,KLEW,2021-08-05T05:56:00Z,44.03,-70.28,17.2,16.1,0,0,,10.0,30.200787,1023.3,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,-0.5,19.4,17.2,,,,,,,,,SPECI,81.0
KLCI 050556Z AUTO 07004KT 10SM OVC042 17/16 A3018 RMK AO2 SLP220 T01720161 10206 20172 58008,KLCI,2021-08-05T05:56:00Z,43.57,-71.42,17.2,16.1,70,4,,10.0,30.180119,1022.0,,TRUE,TRUE,,,,,,,OVC,4200,,,,,,,VFR,-0.8,20.6,17.2,,,,,,,,,SPECI,166.0
KLBL 050556Z AUTO 00000KT 10SM OVC100 20/17 A3017 RMK AO2 SLP186 6//// T02000167 10244 20200 50003 PNO $,KLBL,2021-08-05T05:56:00Z,37.03,-100.97,20.0,16.7,0,0,,10.0,30.171259,1018.6,,TRUE,TRUE,TRUE,,,,,,OVC,10000,,,,,,,VFR,0.3,24.4,20.0,,,,,,,,,METAR,877.0
KLAS 050556Z 28005KT 10SM CLR 36/04 A2985 RMK AO2 SLP072 T03560044 10439 20356 50006,KLAS,2021-08-05T05:56:00Z,36.07,-115.17,35.6,4.4,280,5,,10.0,29.84941,1007.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.6,43.9,35.6,,,,,,,,,METAR,662.0
KKLS 050556Z AUTO VRB04KT 10SM CLR 21/16 A2994 RMK AO2 SLP141 T02060161 10322 20206 51016,KKLS,2021-08-05T05:56:00Z,46.12,-122.9,20.6,16.1,0,4,,10.0,29.940945,1014.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.6,32.2,20.6,,,,,,,,,METAR,4.0
KJXN 050556Z AUTO 00000KT 10SM CLR 17/16 A3013 RMK AO2 SLP198 T01720156 10267 20161 56004,KJXN,2021-08-05T05:56:00Z,42.27,-84.47,17.2,15.6,0,0,,10.0,30.129921,1019.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.4,26.7,16.1,,,,,,,,,METAR,303.0
KJRB 050556Z AUTO 06007KT 10SM OVC019 21/18 A3010 RMK AO2 SLP192 T02110178 10228 20211 56006,KJRB,2021-08-05T05:56:00Z,40.7,-74.02,21.1,17.8,60,7,,10.0,30.100393,1019.2,,TRUE,TRUE,,,,,,,OVC,1900,,,,,,,MVFR,-0.6,22.8,21.1,,,,,,,,,METAR,2.0
KJMS 050556Z AUTO 24004KT 10SM CLR 19/17 A2988 RMK AO2 SLP112 T01890167 10244 20183 402670183 55003,KJMS,2021-08-05T05:56:00Z,46.93,-98.67,18.9,16.7,240,4,,10.0,29.878937,1011.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,24.4,18.3,26.7,18.3,,,,,,,METAR,455.0
KJHW 050556Z AUTO 14007KT 10SM CLR 18/13 A3016 RMK AO2 SLP207 T01780133 10222 20161 58001,KJHW,2021-08-05T05:56:00Z,42.15,-79.27,17.8,13.3,140,7,,10.0,30.159449,1020.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.1,22.2,16.1,,,,,,,,,METAR,520.0
KJAX 050556Z 12003KT 7SM FEW015 SCT060 24/24 A3000 RMK AO2 RAE05 SLP161 P0000 60024 T02440239 10244 20239 58006 $,KJAX,2021-08-05T05:56:00Z,30.5,-81.68,24.4,23.9,120,3,,7.0,30.0,1016.1,,,TRUE,TRUE,,,,,,FEW,1500,SCT,6000,,,,,VFR,-0.6,24.4,23.9,,,0.005,,0.24,,,,METAR,8.0
KJAC 050556Z AUTO 36005KT 10SM CLR 13/07 A3030 RMK AO2 SLP206 T01280067 10278 20122 50004,KJAC,2021-08-05T05:56:00Z,43.62,-110.73,12.8,6.7,360,5,,10.0,30.301182,1020.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.4,27.8,12.2,,,,,,,,,METAR,1967.0
KIWD 050556Z AUTO 20007KT 10SM CLR 20/15 A3003 RMK AO2 SLP163 T02000150 10256 20200 58003,KIWD,2021-08-05T05:56:00Z,46.52,-90.12,20.0,15.0,200,7,,10.0,30.029528,1016.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,25.6,20.0,,,,,,,,,METAR,373.0
KITH 050556Z AUTO 07005KT 10SM CLR 14/13 A3015 RMK AO2 SLP206 T01440133 10239 20144 58003,KITH,2021-08-05T05:56:00Z,42.48,-76.45,14.4,13.3,70,5,,10.0,30.15059,1020.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,23.9,14.4,,,,,,,,,METAR,338.0
